id,type,label
1518,Person, Abū ʿAbd Allāh al-Barīdī (1518)
1519,Person,Aḥmad ibn Būyah Muʿizz al-Dawlah Daylamī (1519)
1520,Person,Ḥasan ibn Būyah Rukn al-Dawlah Daylamī (1520)
1558,Person,Muḥammad ibn Nashwān al-Ḥimyarī (1558)
1009,Person,Nashwān ibn Saʻīd al-Ḥimyarī (1009)
1564,Person,Qāsim b. Manṣūr Mustawfī (1564)
1563,Person,Majdī Muwaffaq b. Muḥammad (1563)
585,Person,Sharaf al-Dīn Dā’ūd b. Maḥmūd al-Qaysarī (585)
1642,Person,Abū al-Ḥasan b. Labbān Kūshyār al-Gīlī (1642)
1646,Person, Burhān al-Dīn ʿUbayd Allāh (1646)
1645,Person,Abū al-Qāsim Ḥasan ibn Dāwūd ibn Ḥasan Abarqūhī Bihmurādī (1645)
1654,Person, Ibn Abī Du’ād (1654)
1594,Person,"Abū Tammām, Ḥabīb b. Aws al-Ṭā’ī (1594)"
1655,Person,ʿAbd al-Malik Ibn al-Zayyāt (1655)
1656,Person,Ḥimṣ al-Buḥturī (1656)
1667,Person,Muḥammad Taqī ibn Muẓaffar Gunābādī (1667)
1666,Person,Muẓaffar Gunābādī (1666)
1668,Person,Muḥammad Riḍā ibn Muḥammad Taqī Gunābādī (1668)
1669,Person,Muḥammad ʻAlī ibn Muḥammad Riḍā Gunābādī (1669)
1670,Person,Muṣṭafā ibn Muḥammad ʻAlī Gunābādī (1670)
1597,Person,Abū Bakr al-Quṭbī al-Aharī (1597)
1675,Person,Muḥammad ibn Hindushāh Nakhjavānī (1675)
1676,Person,Nūr al-Dīn Azhdarī (1676)
1598,Person,ʿAlī ibn ʿĪsā al-Asṭurlābī (1598)
1678,Person,Abū al-ʿAbbās Abd Allāh ibn Hārūn al-Maʿmūn (1678)
1679,Person,Khālid ibn ʿAbd al-Malik al-Marwarrūdhī (1679)
1600,Person,Abū Muḥammad ʿAbdallāh b. ʿAbd al-Raḥmān al-Dārimī (1600)
1681,Person,Yazīd Ibn Hārūn (1681)
1682,Person,Abū ʿĀṣim al-Nabīl (1682)
1683,Person,Muḥammad b. Yūsuf al-Firyābī (1683)
1684,Person,Muḥammad ibn al-Sarī Ibn al-Sarrāj (1684)
84,Person,Abū Naṣr Muḥammad al-Fārābī (84)
1685,Person,Yuḥannā Ibn Ḥaylān (1685)
1686,Person,Abū Bishr Mattā ibn Yūnus (1686)
1688,Person,- Yaḥyā Ibn-ʿAdī (1688)
1707,Person, Ibn Baṭṭī (1707)
1205,Person,'Abd al-Latīf ibn Yūsuf Baghdādī (1205)
1708,Person, Adīb Tabrīzī (1708)
1709,Person, Kamāl al-Dīn ibn Yūnus (1709)
1710,Person,ʿImād al-Dīn Muḥammad ibn Muḥammad Kātib Iṣfahānī (1710)
1711,Person, Ṣalāḥ al-Dīn Ayyūbī (1711)
1220,Person,Mūsā ibn Maymūn Ibn Maymūn (1220)
1712,Person,Abū Bakr ibn Ayyūb al-Malik al-ʻĀdil Sayf al-Dīn (1712)
917,Person,Muḥammad ibn Yūsuf Īlāqī (917)
1713,Person,Yihudah Kuhin (1713)
886,Person,Raḍī al-Dīn Abū l-Qāsim ‘Alī ibn Mūsā ibn Ja‘far Ibn Ṭāwūs (886)
1237,Person,ʻAlī ibn ʻĪsá al-Irbilī (1237)
1714,Person,ʻAlī ibn Anjab Ibn al-Sāʻī (1714)
1250,Person,Muḥammad ibn Mūsá Damīrī (1250)
1715,Person,Aḥmad ibn ʿAbd al-Wahhāb Nuwayrī (1715)
119,Person,Taqī al-Dīn Muḥammad al-Fāsī (119)
1716,Person,Ṣalāḥ al-Dīn Khalīl Aqfahī (1716)
1252,Person,ʿUbayd Allāh ibn ʿAbd Allāh Ibn Khurradādhbih (1252)
1717,Person,Hārūn ibn Muḥammad al-Wāthiq bi-Allāh (1717)
1254,Person,Ibrāhīm ibn Isḥāq Ḥarbī (1254)
1718,Person,Muḥammad ibn Muqātil Marwazī (1718)
293,Person,Sharaf al-Dīn Maḥmūd al-Jaghmīnī (293)
1721,Person,ʿAlā al-Dīn Tekish Khwarazmshāh (1721)
1722,Person,Imām Badr al-Dīn al-Qalānisī (1722)
1723,Person, Ṣāḥib ibn 'Abbād (1723)
1322,Person,ʻAbd Allāh ibn Aḥmad Khāzin Iṣfahānī (1322)
1724,Person,Muḥammad ibn al-ʻAbbās Khuwārizmī (1724)
1333,Person,Muḥammad ibn ʿAbd al-Malik Amīr Muʻizzī (1333)
1270,Person,Maḥmūd ibn Abī Bakr Sirāj al-Dīn Urmawī (1270)
1725,Person,Muḥammad ibn ʻAbd al-Raḥīm Ṣafī al-Dīn Urmawī (1725)
779,Person,Abū ‘Abd Allāh Muḥammad ibn Muḥammad ibn Nu’mān Al-Shaykh al-Mufīd (779)
1278,Person,Muḥammad ibn ʻAlī ibn ʻUthmān al-Karājakī al-Ṭarābulusī (1278)
778,Person,Abū l-Qāsim ‘Alī ibn al-Ḥusayn ibn Mūsā al-Sharīf al-Murtaḍā (778)
760,Person,Abū Ja’far Muḥammad ibn al-Ḥasan Al-Shaykh al-Ṭūsī (760)
1726,Person,ʻAbd al-Raḥīm Mufīd Nayshābūrī (1726)
1451,Person,ʻAbd al-ʻAzīz ibn Niḥrīr Ibn al-Barrāj (1451)
1295,Person,ʻAbd Allāh ibn Muḥammad Ibn al-Khawwām (1295)
1727,Person,Bahāʾ al-Dīn Muḥammad Juwaynī (1727)
1728,Person,Ḥasan ibn 'Alī Kamāl al-Dīn Fārsī (1728)
1729,Person,Ibrāhīm ibn Muḥammad Abū Isḥāq Isfarāyīnī (1729)
1296,Person,ʻAbd al-Qāhir ibn Ṭāhir Baghdādī (1296)
1730,Person,Muḥammad ibn al-Ḥasan Ibn Fūrak (1730)
1731,Person,ʻAbd al-Malik ibn ʻAbd Allāh Imām al-Ḥaramayn al-Juwaynī (1731)
771,Person,Abū l-Qāsim ‘Abd al-Karīm ibn Hawāzin al-Qushayrī (771)
1286,Person,ʿIzz al-Dīn Abū al-Ḥasan ʿAlī ibn Muḥammad Ibn al-Athīr (1286)
1736,Person,Abū’l- Qāsim Ibn al-Busrī (1736)
1737,Person,Abū Ṭāhir al-Anbārī (1737)
1738,Person,Abū’l-Fawāris al-Zaynabī (1738)
1740,Person,Abū’l-Ḥusayn al-Mubārak al-Ṣayrafī (1740)
1742,Person,Abū al-Barakāt Ibn al-Anbārī (1742)
1741,Person,Yūsuf Baghdādī (1741)
1743,Person,Tāj al-Dīn al-Kindī (1743)
1603,Person,ʿAbd al-Raḥīm ibn ʿUmar ibn Abī Bakr Jamāl al-Dīn al-Dimashqī al-Jawbarī (1603)
1744,Person,al-Malik al-Masʿūd Rukn al-Dīn Mawdūd Arṭuqid (1744)
1746,Person,ʿAlī b. Muḥammad b. ʿAlī al-Ḥusayni al-Jurjānī (1746)
1747,Person,Mubārakshāh al-Manṭiqī (1747)
1748,Person,Khwāja ʿAlā’ al-Dīn ʿAṭṭār (1748)
1749,Person,Iskandar Sultan Timurid (1749)
1750,Person,Muḥammad Ibn ʿArabshāh (1750)
1733,Person,Muḥammad ibn Malik-Shāh Sultan of the Seljuks (1733)
1734,Person,Maḥmūd ibn Muḥammad Sultan of the Seljuks (1734)
1735,Person,al-Faḍl ibn Aḥmad al-Mustarshid billāh (1735)
1739,Person,Mas'ūd ibn Muḥammad Sultān of the Seljuks (1739)
1732,Person,Muḥammad ibn Aḥmad Ibn Rushd (1732)
1309,Person,Sulaymān ibn Mūsá al-Kilā'ī al-Andalusī (1309)
1752,Person, Abū Yūsuf Yaʻqūb al-Manṣūr (1752)
1605,Person,Abū ʿUbayd ʿAbd al‐Wāḥid ibn Muḥammad al‐Jūzjānī (1605)
1633,Person,al-Mufaḍḍal ibn ʻUmar Athīr al-Dīn al-Abharī (1633)
1719,Person,Najm al-Dīn al-Kātibī al-Qazvīnī (1719)
1753,Person,Hārūn b. Shams al-Dīn al-Juwaynī (1753)
791,Person,Muḥammad ibn al-Ḥasan ibn Yūsuf ibn al-Muṭahhir Fakhr al-Muḥaqqiqīn al-Ḥillī (791)
637,Person,Saʻd ibn Manṣūr Ibn Kammūna (637)
1754,Person,al-Qā’im Abbasid (1754)
1755,Person,ʿAlī ibn al-Muslima (1755)
1621,Person,Abū ʿAbdallāh al-Ḥusayn b. Aḥmad al-Hamadānī ibn Khālawayh (1621)
1608,Person,Abū al-ʿAlā’ Aḥmad ibn ʿAbd Allāh ibn Sulaymān al-Tanūkhī al-Maʿarrī (1608)
1756,Person,Saʿd al-Dawla Hamdanids (1756)
1757,Person,Saʿīd al-Dawla Hamdanids (1757)
1758,Person,Abū al-Faḍl al-Baghdādī (1758)
1759,Person,Nāṣir Khusraw Qubādīyānī (1759)
1760,Person,"Abū Naṣr al-Mu’ayyad, Al-Shīrāzī (1760)"
704,Person,Mukhtār ibn al-Ḥasan ibn Buṭlān (704)
1312,Person,Aḥmad ibn al-Ḥusayn al-Mutanabbī (1312)
633,Person,Buyid ruler ʿAḍud al-Dawla (633)
1316,Person,Muḥammad ibn Masʻūd Sı̄rāfı̄ Fālı̄ (1316)
1761,Person,Aḥmad ibn Abī al-Khayr Zarkūb Shīrāzī (1761)
1321,Person,Zuhayr ibn Muḥammad Bahāʾ al-Dīn (1321)
1762,Person,Nāṣir al-Dīn Muḥammad Malik al-Kāmil (1762)
1763,Person,Ayyūb Malik Ṣāliḥ (1763)
815,Person,Aḥmad ibn Muḥammad Ibn Khallikān (815)
1325,Person,ʿAlī ibn ʻAbd Allāh Abū al-Ḥasan al-Shādhilī (1325)
1764,Person, Abū al-Fatḥf al-Rifāʻī (1764)
1765,Person,Qāsim ibn Muḥammad Wāsiṭī (1765)
873,Person,Ṭāhir ibn Aḥmad Ibn Bābashādh (873)
1766,Person, Qāḍī Shihāb al-Dīn Aḥmad ibn Ismāʻīl (1766)
657,Person,Badr al-Dīn Abū Muḥammad Maḥmūd ibn Aḥmad ibn Mūsā Al-‘Aynī (657)
1767,Person,Aḥmad ibn Ibrāhīm al-ʿAsqalānī (1767)
1768,Person,Khalīl ibn Aḥmad Farāhīdī (1768)
1370,Person,ʻAmr ibn ʻUthmān Sībawayh (1370)
1769,Person, Ḥammād ibn Salamah (1769)
1770,Person,Yaḥyā ibn Khālid Barmakī (1770)
265,Person,Abū ʿAlī Muḥammad Quṭrub (265)
1380,Person,Muḥammad ibn Muḥammad Ibn al-Nāẓim (1380)
1771,Person,Muḥammad ibn Ibrāhīm Ibn Jamāʻah (1771)
1584,Person,ʻAbd al-Wāḥid ibn ʻAbd al-Karīm Zamlakānī (1584)
1351,Person,ʿAbd Allāh ibn Yūsuf Ibn Hishām (1351)
1772,Person,ʻAlī ibn Muḥammad Ibn ʻAqīl (1772)
1372,Person,Muḥammad ibn Ibrāhīm Ibn al-Naḥḥās (1372)
261,Person,Majd al-Dīn Mubārak Ibn al-Athīr (261)
1397,Person,Aḥmad ibn Yūsuf al-Tīfāshī (1397)
1773,Person,ʿUmar ibn Aḥmad Ibn al-ʿAdīm (1773)
1609,Person,ibn Yaḥyā al-Maghribī al-Samaw’al (1609)
1774,Person,Muḥammad Jahān Pahlavān Ildiguzids (1774)
1404,Person,Sulaymān ibn ʿAlī ʿAfīf al-Dīn Tilimsānī (1404)
1775,Person,ʿAbd-al-Ḥaqq Ibn-Ibrāhīm Ibn-Sabʿīn (1775)
1776,Person,Abū al-Qāsim al-Anṣārī (1776)
1424,Person,Muḥammad ibn ʻAbd al-Karīm Shahristānī (1424)
1777,Person,Abū al-Ḥasan al-Madīnī (1777)
1778,Person,Abū al-Muẓaffar al-Khwāfī (1778)
1779,Person,Naṣīr al-Dīn al-Marwazī (1779)
655,Person,‘Abd al-Wāḥid ibn Muḥammad al-Āmidī (655)
1780,Person,Yaḥyā Ibn  ʿAdī (1780)
1612,Person,Abū Sulaymān Muḥammad b. Ṭāhir b. Bahrām al-Sijistānī (1612)
1781,Person,Abū Ḥayyān al-Tawḥīdī (1781)
1613,Person,Abū Saʿīd al-Ḥasan b. ʿAbd-Allāh b. al-Marzubān al-Sīrāfī (1613)
1782,Person,Abū Bakr Ibn Mujāhid (1782)
720,Person,Muḥammad ibn al-Ḥasan Ibn Durayd (720)
1614,Person,Abū Zakariyyā’ Yaḥyā b. ʿAlī al-Shaybānī  al-Tabrīzī (1614)
1783,Person,al-Faḍl al-Qaṣabānī (1783)
1785,Person,Sulaym b. Ayyūb al-Rāzī (1785)
1786,Person,Ibn Nāṣir al-Salāmī (1786)
1787,Person,Saʿd al-Khayr al-Anṣārī (1787)
781,Person,Al-Ḥāfiẓ Ṣadr al-Dīn Abū Ṭāhir Aḥmad ibn Muḥammad ibn Aḥmad ibn Muḥammad ibn Ibrāhīm Al-Silafī (781)
1807,Person,ʿAbd al-ʿAzīz ibn Muḥammad Nasafī (1807)
1427,Person,Muḥammad ibn Manṣūr Ibn Idrīs al-Hillī (1427)
1808,Person,Muḥammad ibn  ʻAlī ʿImād al-Dīn Ṭabarī (1808)
1809,Person,ʻAbd Allāh ibn Jaʿfar Dūrīstī (1809)
1811,Person,Fakhār ibn Maʻadd Ibn Maʻadd al-Mūsawī (1811)
1810,Person,Muḥammad ibn Jaʿfar Ibn Namā al-Hillī (1810)
1812,Person,Mālik Ibn Anas (1812)
1615,Person,Muḥammad b. ʿUmar b. Wāqid al-Wāqidī (1615)
1813,Person,Sufyān al-Thawrī (1813)
1814,Person,Muḥammad Ibn Saʿd (1814)
1815,Person,ʿAlī b. Zayd al-Faṣīḥī (1815)
1617,Person,Shihāb al-Dīn Abū’l-Fawāris Saʿd b. Muḥammad Ḥayṣa Bayṣa (1617)
1816,Person,Abū Ṭālib al-Ḥusayn b. Muḥammad al-Zaynabī (1816)
1817,Person,Abū al-Majd Muḥammad Ibn Jahwar (1817)
1818,Person,Muḥammad b. ʿAbd al-Karīm al-Wazzān (1818)
1819,Person,Anūshirwān Ibn Khālid (1819)
1820,Person,ʿAlī b. Ṭarrād al-Zaynabī (1820)
1821,Person,Aḥmad al-Samʿānī (1821)
1822,Person,ʿImād al-Dīn al-Iṣfahānī (1822)
1823,Person, Ḥaskā ibn Bābawayh (1823)
1824,Person,ʿAbd al-Jabbār Muqrī Rāzī (1824)
1454,Person,Ḥamzah ibn ʻAbd al-ʻAzīz Sallār Daylamī (1454)
1825,Person,Ḥasan Shams al-Dīn al-Hillī (1825)
1483,Person,Jaʻfar ibn al-Ḥasan Muḥaqqiq al-Ḥillī (1483)
1826,Person,al-Ḥasan ibn ʻAlī Ibn Dāwūd al-Ḥillī (1826)
1827,Person,al-Ma’mūn Abbasid (1827)
1828,Person,al-Mutawakkil Abbasid (1828)
1829,Person,al-Muʿtamid Abbasid (1829)
1622,Person,Abū Yaʿqūb Isḥāq b. Ḥunayn (1622)
1830,Person, Banū Mūsā (1830)
1831,Person,ʿAlī b. Yaḥyā al-Munajjim (1831)
1832,Person,Aḥmad b. Muḥammad ibn al-Mudabbir (1832)
1168,Person,Ismāʻīl ibn Ḥasan Jurjānī (1168)
1618,Person,Abū Zakariyyā’ Yaḥyā Ibn al-Biṭrīq (1618)
1833,Person,al-Ḥasan Ibn Sahl (1833)
1619,Person,Abū ʿAlī al-Ḥasan b. al-Ḥasan b. al-Haytham al-Baṣrī al Miṣrī Ibn al-Haytham (1619)
1834,Person,al-Ḥākim Fatimid (1834)
1836,Person, ibn al-Khammar (1836)
1620,Person,Abū’l al-Faraj ʿAbd Allāh ibn al-Ṭayyib al-ʿIrāqī (1620)
1837,Person,ʿAlī b. ʿĪsā Al-Kaḥḥāl (1837)
1838,Person,Abū al-Ḥusayn al-Baṣrī (1838)
1840,Person,Abū ʿUthmān al-Ushnāndānī (1840)
1535,Person,ʻAbd al-Malik ibn Qurayb al-Aṣmaʻī (1535)
1841,Person,Sahl ibn Muḥammad Abū Ḥātim Sijistānī (1841)
1842,Person,Abū al-Faḍl al-Riyāshī (1842)
1843,Person,al-Muqtadir Abbasid (1843)
1844,Person,Muḥammad ibn ʿImrān al-Marzubānī (1844)
1846,Person,Abū Bakr Muḥammad ibn Qāsim al-Anbārī (1846)
1847,Person,Abū ‘Umar Thaʿlab (1847)
1848,Person,Ibrāhim ibn Muḥammad Nifṭawayh (1848)
1849,Person,Muḥammad b. Makhlad al-ʿAṭṭār (1849)
1850,Person,Ibn al-Ḥā’ik al-Ḥamdānī (1850)
1851,Person,Abū Aḥmad ʿAbdallāh b. ʿAdī al-Ḥāfiẓ (1851)
1852,Person,Sayf al-Dawla Ḥamdānid (1852)
1853,Person,al-Muʿāfā Ibn Zakariyyā’ (1853)
1854,Person, Ibn Ghalbūn (1854)
1855,Person,al-Muktafī Abbasid (1855)
1856,Person,al-Qāsim Ibn  ́Ubaydallāh (1856)
1624,Person,Ṣalāḥ al-Dīn Mūsa b. Muḥammad b. Maḥmūd al-Rūmī Qāżīzāda (1624)
1860,Person,Ulugh Beg Timurid (1860)
383,Person,Ghiyāth al-Dīn Jamshīd al-Kāshī (383)
1672,Person,Mūsā ibn Yūnus Ibn Manaʻah (1672)
1660,Person,Muḥammad ibn Muḥammad Abū al-Wafāʼ al-Būzjānī (1660)
1865,Person, Abū ʻAmr Maghāzilī (1865)
1866,Person, Abū ʿAbd Allāh Muḥammad ibn ʻAnbasah (1866)
1867,Person,ʻAlī ibn Muḥammad Abū Hayyān al-Tawhīdī (1867)
1632,Person,Faḍl Allāh ibn Aḥmad Abū Saʻīd ibn Abī al-Khayr (1632)
1868,Person,ʻAlī ibn Aḥmad Abū al-Ḥasan Kharaqānī (1868)
1677,Person,Jaʿfar ibn Muḥammad Abū Maʿshar Balkhī (1677)
1874,Person, Muḥammad ibn ʿAbd Allāh ibn Samʻān (1874)
1875,Person,ʿAbd Allāh ibn Masrūr Naṣrānī (1875)
1873,Person,Muḥammad ibn Jaʿfar al-Muʻtazz (1873)
384,Person,ʿAlī ibn ʿUmar al-Kātibī al-Qazwīnī (384)
1347,Person,Zakariyā ibn Muḥammad al-Qazwīnī (1347)
1569,Person,Ḥusayn ibn Ibrāhīm Adīb Naṭanzī (1569)
1876,Person, ʻAmīd al-mulk Kundurī (1876)
1877,Person,Muḥammad ibn Abī Jaʻfar Mundhirī Hiravī (1877)
1532,Person,Muḥammad ibn Aḥmad Azharī (1532)
1878,Person, Abū Bakr Sarrāj (1878)
1581,Person,Aḥmad ibn Muḥammad Abū ʿUbayd Hirawī (1581)
1879,Person,Muḥammad ibn Sallām Jumaḥī (1879)
1880,Person, Abū ʿUbayd al-Qāsim ibn Sallām (1880)
892,Person,Abū ‘Abd Allāh Mālik ibn Anas ibn Mālik ibn Abī ‘Amr ibn al-Ḥārith ibn Ghaymān ibn Kuthayn ibn ‘Amr ibn al-Ḥārith al-Aṣbaḥī (892)
1526,Person,Khālid ibn Yazīd al-Umawī (1526)
1122,Person, Shāhrukh Mīrzā (1122)
1649,Person,ʻAbd al-Qādir ibn Ghaybī Ḥāfiẓ Marāghī (1649)
1693,Person,al-Ḥasan ibn Muḥammad Niẓām Aʻraj Nayshābūrī (1693)
1882,Person,Muḥammad Ibn-al-Ḥusayn Ibn-al-ʿAmīd (1882)
1291,Person,al-Ḥasan ibn ʻAbd al-Raḥmān ibn Khallād al-Rāmhurmuzī (1291)
1883,Person,Ḥasan ibn Muḥammad Muhallabī (1883)
1884,Person,Aḥmad ibn Mūsā Ibn Mardawayh (1884)
1885,Person,Z̤iyāʾ al-Dīn Naṣr Allāh ibn Muḥammad Ibn al-Athīr (1885)
1886,Person,ʻAlī ibn Aḥmad Nasawı̄ (1886)
1665,Person,Shahmardān ibn abī al-Khayr Rāzī (1665)
1887,Person, Shams al-mulk Farāmarz (1887)
1888,Person,Garshāsb ʿAlāʾ al-Dawlah Khāṣbak Abū Kālījār (1888)
1952,Person,Sulṭān Murād Mīrzā Ḥusām al-Salṭanah (1952)
489,Person,Farhād Mīrzā Farhād Mīrzā Qājār (489)
2145,Person, Firiydūn ibn ʿUkāshah (2145)
2184,Person,Aḥmad Ibn al-Wajīh (2184)
2255,Person,Muḥammad Ḥusayn Ṭabīb (2255)
2256,Person,ʻAlī Muḥammad Būshihrī Kāzarūnī (2256)
2254,Person,Z̤iyāʾ al-Dīn Muḥammad Ṭabīb (2254)
2306,Person,ʻAlī Muḥammad ibn ʻAbd al-Raḥīm ibn Muḥammad Kāẓim Ḥusaynī Mutaṭabbib Shīrāzī (2306)
2305,Person,ʻAbd al-Raḥīm ibn Muḥammad Kāẓim Ḥusaynī Mutaṭabbib Shīrāzī (2305)
2304,Person,Muḥammad Kāẓim Ḥusaynī Mutaṭabbib Shīrāzī (2304)
2314,Person, Saʿd al-Dīn ibn Faḍl Allāh ibn Saʿd ibn 'Abd al-Salām (2314)
2313,Person, Faḍl Allāh ibn Saʿd ibn 'Abd al-Salām (2313)
2364,Person, Abū al-Ḥasan Mārī (2364)
2363,Person, Sar Yashūʻ Maḥāsin ibn Fulus alqus (2363)
2405,Person,Anūshtagīn Shīrgīr (2405)
1936,Person,ʻAbd al-Muʼmin ibn Hibat Allāh al-Maghribī al-Iṣfahānī (1936)
2406,Person, Arslān ibn Ṭughril (2406)
2407,Person, Ṭughril ibn Arslān (2407)
425,Person,Jamāl al-Dīn al-Miqdād al-Suyūrī (425)
1972,Person,Aḥmad ibn Muḥammad Ibn Fahd al-Ḥillī (1972)
1996,Person,Ḥamzah ibn ʻAlī Hādī al-Mustajībīn (1996)
2408,Person, al-Hākim bi Amr Allāh (2408)
2091,Person,ʻAbd al-Muṭṭalib ibn Muḥammad Aʻrajī (2091)
2414,Person,Muḥammad ibn Aḥmad ibn Saʻīd al-Tamīmī (2414)
2427,Person,Maʿadd ibn Ismāʿīl Muʿizz li-Dīn Allāh (2427)
2437,Person,ʻAbd al-Ḥamīd ibn Muḥammad ʻAlī ibn ʻAlī ibn Luṭf ʻAlī ibn Aḥmad Tabrīzī (2437)
2436,Person,Muḥammad ʻAlī ibn ʻAlī ibn Luṭf ʻAlī ibn Aḥmad Tabrīzī (2436)
1011,Person,Yaḥyá ibn Ḥabash al-Suhrawardī (1011)
2463,Person, Ghiyās̲ al-Dīn (2463)
2464,Person, Nūr al-Dīn (2464)
2488,Person,Ismā’īl ibn Aḥmad al-Ḥīrī (2488)
669,Person,Muḥammad ibn Muḥammad al-Rūzī Al-Kashmīhanī (669)
2491,Person,Abū ‘Abd al-Raḥmān Muḥammad ibn al-Ḥusayn ibn Muḥammad al-Sulamī (2491)
658,Person,Abū ‘l-Ḥasan  ‘Alī ibn ‘Umar ibn Aḥmad ibn Mahdī Al-Dāraquṭnī (658)
649,Person,Aḥmad ibn ‘Abd Allāh Abū Nu’aym  al-Iṣfahānī (649)
2499,Person,Fakhr al-Dīn Aḥmad ibn Ḥasan al-Jārabardī (2499)
2516,Person,Ismā’īl ibn Hibat Allāh ibn Sa’īd al-Mawṣilī (2516)
2535,Person,Muḥammad Jaʻfar ibn Muḥammad Bāqir Shaftī Iṣfahānī (2535)
2534,Person,Muḥammad Bāqir ibn Muḥammad Naqī Shaftī Iṣfahānī (2534)
2129,Person,Aḥmad b. ʿAmr al-Shaybānī al-Khaṣṣāf (2129)
2548,Person,al-Muhtadī Abbasids (2548)
1908,Person,Abū ʿAbd Allāh Muḥammad ibn al-Ḥasan al-Shaybānī (1908)
2549,Person,Abū Yūsuf Yaʿqūb b. Ibrāhīm al-Anṣārī (2549)
776,Person,Abū ‘Abd Allāh Muḥammad ibn Idrīs ibn al-‘Abbās ibn ‘Uthmān ibn Shāfi’ ibn al-Sā’ib ibn ‘Ubayd ibn ‘Abd Yazīd ibn Hāshim ibn Muṭṭalib ibn ‘Abd al-Manāf ibn Qusayy Al-Shāfi’ī (776)
2550,Person, Ibn Rifʿa (2550)
2551,Person,ʿAbd al-Muʾmin b. Khalaf al-Dimyāṭī (2551)
2552,Person,ʿAlī b. Muḥammad al-Khaṭṭāb al-Bājī (2552)
2553,Person,Aḥmad b. ʿAbd al-Karīm al-Iskandarī (2553)
2554,Person,ʿAbd al-Karīm b. ʿAlī al-ʿIrāqī (2554)
431,Person,Jamāl al-Dīn ʻAbd al-Raḥīm al-Isnawī (431)
2555,Person,Sirāj al-Dīn al-Bulghīnī (2555)
2556,Person,Zayn al-Dīn al-Irāqī (2556)
882,Person,Sirāj al-Dīn Abū Ḥafṣ ‘Umar Ibn al-Mulaqqin (882)
2682,Person,ʻAbd Allāh Čalabī (2682)
2681,Person,Ḥaydar Čalabī ibn ʻAbd Allāh Afandī (2681)
2759,Person,Muḥammad Ḥusayn Mutaṭabbib Iṣfahānī (2759)
2760,Person,Muḥammad Bāqir Munajjim Ṭabīb (2760)
3009,Person,Muḥammad ibn Muḥammad Ṣafī al-Dīn Fārsī (3009)
3024,Person,Ḥusayn ibn Abī Muẓaffar Muḥammad ibn Abī al-Ma'ālī Shaybānī (3024)
3043,Person, Muḥammad Mahdī ibn Raḍī al-Dīn Muḥammad (3043)
3042,Person, Raḍī al-Dīn Muḥammad (3042)
3087,Person,Mas'ūd ibn Maḥmūd Z̤iyāʼ al-Dīn Shīrāzī (3087)
3104,Person,Muḥammad Jaʻfar ibn Muḥammad Bāqir Mūsawī Sabzavārī (3104)
3103,Person,Muḥammad Bāqir Mūsawī Sabzavārī (3103)
1889,Person,Ḥusayn b.ʿAlī Wāʿiẓ Kāshifī (1889)
3219,Person,Amīr ʿAlīshir Nawāyī (3219)
3247,Person,Hājī Nawrūz ʻAlī Tājir (3247)
3248,Person,Hājī Abū Ṭālib Ṭihrānī (3248)
3366,Person,Ḥājī Muḥammad 'Alī Ḥājī Mujtahid (3366)
3365,Person,Fāṭimah Ḥājīyah Khānum (3365)
3373,Person,Yūsuf ibn Aḥmad ʿAlāʾ al-Dīn Shīrāzī (3373)
3372,Person,'Abd al-Salām ibn Aḥmad Zayn al-Dīn Shīrāzī (3372)
1956,Person,ʿAbd Allāh b. ʿAbd al-ʿAzīz al-Bakrī (1956)
3393,Person,Muḥammad b. Maʿn Ṣumādiḥ (3393)
3394,Person,Abū Marwān Ibn Ḥayyān (3394)
3395,Person,Aḥmad b.ʿUmar al-ʿUdhrī (3395)
3396,Person,Ibn ʿAbd al-Barr al-Namarī (3396)
3397,Person,ʿAlī b. Labbāl al-Sharīshī (3397)
1980,Person,Aḥmad b. ʿAbd al-Muʾmin al-Sharīshī (1980)
3398,Person,Muḥammad b. Saʿīd b. Zarqūn al-Sharīshī (3398)
3399,Person,Abūbakr Ibn Zuhr (3399)
3400,Person,Muṣʿab b. Abī Rakb al-Khushanī al-Jayyānī (3400)
3401,Person,ʿAlī b. Muḥammad b. Kharūf al-Naḥwī (3401)
976,Person,Aḥmad ibn Ibrāhīm ibn ʻAbd al-Raḥmān ibn Mas'ūd ibn ʿUmar Wāsiṭī (976)
1907,Person,Aḥmad b. ʿAbd al-Ḥalīm Ibn Taymiyya (1907)
3412,Person,Majd al-Dīn al-Harrānī (3412)
3413,Person,Abū ʿAbdallah Muḥammad Ibn ʿĪsā (3413)
2000,Person,ʿIyāḍ b. Mūsā b.ʿIyāḍ al-Yahṣubī (2000)
3414,Person,Abū ʿAlī al-Ṣadafī (3414)
3415,Person, Ibn Hamdin (3415)
2019,Person,ʿAbd al-Raḥmān b. Muḥammad Ibn Nubāta (2019)
2021,Person,ʿAbd Allāh b. al-Ḥusayn b. ʿAbd Allāh al-ʿUkbarī (2021)
3449,Person,Abū al-Barakāt Ibn Najāḥ (3449)
3450,Person, Ibn ʿAṣṣār (3450)
3451,Person,Abū al-Ḥasan Baṭāʾiḥī (3451)
3452,Person,Abū Ḥakīm Nahrawānī Ḥanbalī (3452)
3453,Person,Ḥāfiḍ Abūdhar Hirawī (3453)
